Entity properties name,Variable observation date,Variable observation value
Loudoun County,6/19/2003,87
Loudoun County,6/20/2003,55
Loudoun County,6/21/2003,32
Loudoun County,6/22/2003,42
Loudoun County,6/23/2003,105
Loudoun County,6/24/2003,174
Loudoun County,6/25/2003,212
Loudoun County,6/26/2003,169
Loudoun County,6/27/2003,67
Loudoun County,6/28/2003,112
Loudoun County,6/29/2003,80
Loudoun County,6/30/2003,115
Loudoun County,7/1/2003,133
Loudoun County,7/2/2003,63
Loudoun County,7/3/2003,30
Loudoun County,7/4/2003,97
Loudoun County,7/5/2003,88
Loudoun County,7/6/2003,77
Loudoun County,7/7/2003,47
Loudoun County,7/8/2003,49
Loudoun County,7/9/2003,37
Loudoun County,7/10/2003,34
Loudoun County,7/11/2003,43
Loudoun County,7/12/2003,47
Loudoun County,7/13/2003,47
Loudoun County,7/14/2003,97
Loudoun County,7/15/2003,87
Loudoun County,7/16/2003,77
Loudoun County,7/17/2003,71
Loudoun County,7/18/2003,51
Loudoun County,7/19/2003,74
Loudoun County,7/20/2003,101
Loudoun County,7/21/2003,71
Loudoun County,7/22/2003,58
Loudoun County,7/23/2003,55
Loudoun County,7/24/2003,48
Loudoun County,7/25/2003,64
Loudoun County,7/26/2003,93
Loudoun County,7/27/2003,45
Loudoun County,7/28/2003,41
Loudoun County,7/29/2003,61
Loudoun County,7/30/2003,74
Loudoun County,7/31/2003,35
Loudoun County,8/1/2003,67
Loudoun County,8/2/2003,44
Loudoun County,8/3/2003,31
Loudoun County,8/4/2003,39
Loudoun County,8/5/2003,51
Loudoun County,8/6/2003,74
Loudoun County,8/7/2003,95
Loudoun County,8/8/2003,101
Loudoun County,8/9/2003,41
Loudoun County,8/10/2003,46
Loudoun County,8/11/2003,44
Loudoun County,8/12/2003,112
Loudoun County,8/13/2003,84
Loudoun County,8/14/2003,126
Loudoun County,8/15/2003,119
Loudoun County,8/16/2003,94
Loudoun County,8/17/2003,61
Loudoun County,8/18/2003,44
Loudoun County,8/19/2003,63
Loudoun County,8/20/2003,71
Loudoun County,8/21/2003,71
Loudoun County,8/22/2003,100
Loudoun County,8/23/2003,36
Loudoun County,8/24/2003,44
Loudoun County,8/25/2003,74
Loudoun County,8/26/2003,80
Loudoun County,8/27/2003,54
Loudoun County,8/28/2003,133
Loudoun County,8/29/2003,58
Loudoun County,8/30/2003,44
Loudoun County,8/31/2003,47
Loudoun County,9/1/2003,30
Loudoun County,9/2/2003,19
Loudoun County,9/3/2003,53
Loudoun County,9/4/2003,27
Loudoun County,9/5/2003,31
Loudoun County,9/6/2003,41
Loudoun County,9/7/2003,61
Loudoun County,9/8/2003,46
Loudoun County,9/9/2003,43
Loudoun County,9/10/2003,42
Loudoun County,9/11/2003,46
Loudoun County,9/12/2003,33
Loudoun County,9/13/2003,18
Loudoun County,9/14/2003,22
Loudoun County,9/15/2003,61
Loudoun County,9/16/2003,44
Loudoun County,9/17/2003,51
Loudoun County,9/18/2003,35
Loudoun County,9/19/2003,28
Loudoun County,9/20/2003,50
Loudoun County,9/21/2003,75
Loudoun County,9/22/2003,40
Loudoun County,9/23/2003,40
Loudoun County,9/24/2003,48
Loudoun County,9/25/2003,51
Loudoun County,9/26/2003,54
Loudoun County,9/27/2003,61
Loudoun County,9/28/2003,34
Loudoun County,9/29/2003,24
Loudoun County,9/30/2003,30
Loudoun County,10/1/2003,26
Loudoun County,10/2/2003,25
Loudoun County,10/3/2003,27
Loudoun County,10/4/2003,30
Loudoun County,10/5/2003,32
Loudoun County,10/6/2003,50
Loudoun County,10/7/2003,42
Loudoun County,10/8/2003,47
Loudoun County,10/9/2003,70
Loudoun County,10/10/2003,38
Loudoun County,10/11/2003,30
Loudoun County,10/12/2003,65
Loudoun County,10/13/2003,41
Loudoun County,10/14/2003,35
Loudoun County,10/15/2003,32
Loudoun County,10/16/2003,34
Loudoun County,10/17/2003,26
Loudoun County,10/18/2003,31
Loudoun County,10/19/2003,34
Loudoun County,10/20/2003,31
Loudoun County,10/21/2003,62
Loudoun County,10/22/2003,22
Loudoun County,10/23/2003,27
Loudoun County,10/24/2003,34
Loudoun County,10/25/2003,29
Loudoun County,10/26/2003,34
Loudoun County,10/27/2003,25
Loudoun County,10/28/2003,31
Loudoun County,10/29/2003,26
Loudoun County,10/30/2003,45
Loudoun County,10/31/2003,46
Loudoun County,11/1/2003,40
Loudoun County,11/2/2003,66
Loudoun County,11/3/2003,58
Loudoun County,11/4/2003,48
Loudoun County,11/5/2003,43
Loudoun County,11/6/2003,17
Loudoun County,11/7/2003,16
Loudoun County,11/8/2003,27
Loudoun County,11/9/2003,32
Loudoun County,11/10/2003,39
Loudoun County,11/11/2003,49
Loudoun County,11/12/2003,31
Loudoun County,11/13/2003,6
Loudoun County,11/14/2003,12
Loudoun County,11/15/2003,28
Loudoun County,11/16/2003,24
Loudoun County,11/17/2003,55
Loudoun County,11/18/2003,29
Loudoun County,11/19/2003,29
Loudoun County,11/20/2003,34
Loudoun County,11/21/2003,36
Loudoun County,11/22/2003,40
Loudoun County,11/23/2003,65
Loudoun County,11/24/2003,25
Loudoun County,11/25/2003,34
Loudoun County,11/26/2003,52
Loudoun County,11/27/2003,25
Loudoun County,11/28/2003,17
Loudoun County,11/29/2003,19
Loudoun County,11/30/2003,28
Loudoun County,12/1/2003,12
Loudoun County,12/2/2003,28
Loudoun County,12/3/2003,35
Loudoun County,12/4/2003,33
Loudoun County,12/5/2003,57
Loudoun County,12/6/2003,15
Loudoun County,12/7/2003,18
Loudoun County,12/8/2003,49
Loudoun County,12/9/2003,47
Loudoun County,12/10/2003,35
Loudoun County,12/11/2003,15
Loudoun County,12/12/2003,25
Loudoun County,12/13/2003,25
Loudoun County,12/14/2003,38
Loudoun County,12/15/2003,33
Loudoun County,12/16/2003,34
Loudoun County,12/17/2003,39
Loudoun County,12/18/2003,28
Loudoun County,12/19/2003,20
Loudoun County,12/20/2003,17
Loudoun County,12/21/2003,24
Loudoun County,12/22/2003,28
Loudoun County,12/23/2003,40
Loudoun County,12/24/2003,16
Loudoun County,12/25/2003,20
Loudoun County,12/26/2003,30
Loudoun County,12/27/2003,33
Loudoun County,12/28/2003,36
Loudoun County,12/29/2003,52
Loudoun County,12/30/2003,25
Loudoun County,12/31/2003,31
Loudoun County,1/1/2004,43
Loudoun County,1/2/2004,29
Loudoun County,1/3/2004,28
Loudoun County,1/4/2004,60
Loudoun County,1/5/2004,19
Loudoun County,1/6/2004,8
Loudoun County,1/7/2004,28
Loudoun County,1/8/2004,30
Loudoun County,1/9/2004,21
Loudoun County,1/10/2004,34
Loudoun County,1/11/2004,27
Loudoun County,1/12/2004,26
Loudoun County,1/13/2004,30
Loudoun County,1/14/2004,19
Loudoun County,1/15/2004,23
Loudoun County,1/16/2004,16
Loudoun County,1/17/2004,25
Loudoun County,1/18/2004,18
Loudoun County,1/19/2004,26
Loudoun County,1/20/2004,13
Loudoun County,1/21/2004,34
Loudoun County,1/22/2004,39
Loudoun County,1/23/2004,19
Loudoun County,1/24/2004,25
Loudoun County,1/25/2004,37
Loudoun County,1/26/2004,38
Loudoun County,1/27/2004,41
Loudoun County,1/28/2004,31
Loudoun County,1/29/2004,38
Loudoun County,1/30/2004,20
Loudoun County,1/31/2004,31
Loudoun County,2/1/2004,43
Loudoun County,2/2/2004,49
Loudoun County,2/3/2004,62
Loudoun County,2/4/2004,40
Loudoun County,2/5/2004,42
Loudoun County,2/6/2004,42
Loudoun County,2/7/2004,28
Loudoun County,2/8/2004,41
Loudoun County,2/9/2004,41
Loudoun County,2/10/2004,37
Loudoun County,2/11/2004,41
Loudoun County,2/12/2004,62
Loudoun County,2/13/2004,41
Loudoun County,2/14/2004,36
Loudoun County,2/15/2004,49
Loudoun County,2/16/2004,37
Loudoun County,2/17/2004,36
Loudoun County,2/18/2004,66
Loudoun County,2/19/2004,44
Loudoun County,2/20/2004,43
Loudoun County,2/21/2004,56
Loudoun County,2/22/2004,19
Loudoun County,2/23/2004,42
Loudoun County,2/24/2004,70
Loudoun County,2/25/2004,38
Loudoun County,2/26/2004,25
Loudoun County,2/27/2004,48
Loudoun County,2/28/2004,44
Loudoun County,2/29/2004,42
Loudoun County,3/1/2004,53
Loudoun County,3/2/2004,17
Loudoun County,3/3/2004,30
Loudoun County,3/4/2004,94
Loudoun County,3/5/2004,26
Loudoun County,3/6/2004,12
Loudoun County,3/7/2004,33
Loudoun County,3/8/2004,11
Loudoun County,3/9/2004,35
Loudoun County,3/10/2004,66
Loudoun County,3/11/2004,45
Loudoun County,3/12/2004,23
Loudoun County,3/13/2004,46
Loudoun County,3/14/2004,31
Loudoun County,3/15/2004,40
Loudoun County,3/16/2004,40
Loudoun County,3/17/2004,29
Loudoun County,3/18/2004,29
Loudoun County,3/19/2004,59
Loudoun County,3/20/2004,32
Loudoun County,3/21/2004,6
Loudoun County,3/22/2004,18
Loudoun County,3/23/2004,36
Loudoun County,3/24/2004,35
Loudoun County,3/25/2004,60
Loudoun County,3/26/2004,33
Loudoun County,3/27/2004,20
Loudoun County,3/28/2004,35
Loudoun County,3/29/2004,29
Loudoun County,3/30/2004,22
Loudoun County,3/31/2004,48
Loudoun County,4/1/2004,24
Loudoun County,4/2/2004,23
Loudoun County,4/3/2004,34
Loudoun County,4/4/2004,41
Loudoun County,4/5/2004,44
Loudoun County,4/6/2004,41
Loudoun County,4/7/2004,84
Loudoun County,4/8/2004,36
Loudoun County,4/9/2004,55
Loudoun County,4/10/2004,48
Loudoun County,4/11/2004,29
Loudoun County,4/12/2004,59
Loudoun County,4/13/2004,29
Loudoun County,4/14/2004,39
Loudoun County,4/15/2004,47
Loudoun County,4/16/2004,49
Loudoun County,4/17/2004,105
Loudoun County,4/18/2004,101
Loudoun County,4/19/2004,90
Loudoun County,4/20/2004,67
Loudoun County,4/21/2004,93
Loudoun County,4/22/2004,77
Loudoun County,4/23/2004,50
Loudoun County,4/24/2004,67
Loudoun County,4/25/2004,50
Loudoun County,4/26/2004,31
Loudoun County,4/27/2004,46
Loudoun County,4/28/2004,43
Loudoun County,4/29/2004,80
Loudoun County,4/30/2004,67
Loudoun County,5/1/2004,35
Loudoun County,5/2/2004,29
Loudoun County,5/3/2004,36
Loudoun County,5/4/2004,45
Loudoun County,5/5/2004,44
Loudoun County,5/6/2004,80
Loudoun County,5/7/2004,80
Loudoun County,5/8/2004,47
Loudoun County,5/9/2004,67
Loudoun County,5/10/2004,97
Loudoun County,5/11/2004,119
Loudoun County,5/12/2004,97
Loudoun County,5/13/2004,54
Loudoun County,5/14/2004,58
Loudoun County,5/15/2004,58
Loudoun County,5/16/2004,38
Loudoun County,5/17/2004,49
Loudoun County,5/18/2004,56
Loudoun County,5/19/2004,36
Loudoun County,5/20/2004,39
Loudoun County,5/21/2004,52
Loudoun County,5/22/2004,50
Loudoun County,5/23/2004,46
Loudoun County,5/24/2004,64
Loudoun County,5/25/2004,93
Loudoun County,5/26/2004,46
Loudoun County,5/27/2004,44
Loudoun County,5/28/2004,48
Loudoun County,5/29/2004,50
Loudoun County,5/30/2004,57
Loudoun County,5/31/2004,37
Loudoun County,6/1/2004,15
Loudoun County,6/2/2004,35
Loudoun County,6/3/2004,28
Loudoun County,6/4/2004,25
Loudoun County,6/5/2004,40
Loudoun County,6/6/2004,20
Loudoun County,6/7/2004,18
Loudoun County,6/8/2004,78
Loudoun County,6/10/2004,38
Loudoun County,6/11/2004,45
Loudoun County,6/12/2004,105
Loudoun County,6/13/2004,50
Loudoun County,6/14/2004,56
Loudoun County,6/15/2004,50
Loudoun County,6/16/2004,48
Loudoun County,6/17/2004,37
Loudoun County,6/18/2004,39
Loudoun County,6/19/2004,49
Loudoun County,6/20/2004,40
Loudoun County,6/21/2004,47
Loudoun County,6/22/2004,41
Loudoun County,6/23/2004,58
Loudoun County,6/24/2004,84
Loudoun County,6/25/2004,51
Loudoun County,6/26/2004,63
Loudoun County,6/27/2004,48
Loudoun County,6/28/2004,67
Loudoun County,6/29/2004,49
Loudoun County,6/30/2004,90
Loudoun County,7/1/2004,100
Loudoun County,7/2/2004,133
Loudoun County,7/3/2004,202
Loudoun County,7/4/2004,40
Loudoun County,7/5/2004,52
Loudoun County,7/6/2004,67
Loudoun County,7/7/2004,44
Loudoun County,7/8/2004,50
Loudoun County,7/9/2004,84
Loudoun County,7/10/2004,77
Loudoun County,7/11/2004,122
Loudoun County,7/12/2004,37
Loudoun County,7/13/2004,58
Loudoun County,7/14/2004,67
Loudoun County,7/15/2004,41
Loudoun County,7/16/2004,58
Loudoun County,7/17/2004,133
Loudoun County,7/18/2004,54
Loudoun County,7/19/2004,64
Loudoun County,7/20/2004,97
Loudoun County,7/21/2004,122
Loudoun County,7/22/2004,105
Loudoun County,7/23/2004,74
Loudoun County,7/24/2004,39
Loudoun County,7/25/2004,23
Loudoun County,7/26/2004,51
Loudoun County,7/27/2004,41
Loudoun County,7/28/2004,50
Loudoun County,7/29/2004,129
Loudoun County,7/30/2004,29
Loudoun County,7/31/2004,22
Loudoun County,8/1/2004,41
Loudoun County,8/2/2004,39
Loudoun County,8/3/2004,51
Loudoun County,8/4/2004,100
Loudoun County,8/5/2004,31
Loudoun County,8/6/2004,34
Loudoun County,8/7/2004,39
Loudoun County,8/8/2004,43
Loudoun County,8/9/2004,67
Loudoun County,8/10/2004,85
Loudoun County,8/11/2004,50
Loudoun County,8/12/2004,42
Loudoun County,8/13/2004,47
Loudoun County,8/14/2004,31
Loudoun County,8/15/2004,46
Loudoun County,8/16/2004,78
Loudoun County,8/17/2004,54
Loudoun County,8/18/2004,84
Loudoun County,8/19/2004,72
Loudoun County,8/20/2004,87
Loudoun County,8/21/2004,34
Loudoun County,8/22/2004,56
Loudoun County,8/23/2004,87
Loudoun County,8/24/2004,159
Loudoun County,8/25/2004,122
Loudoun County,8/26/2004,49
Loudoun County,8/27/2004,48
Loudoun County,8/28/2004,67
Loudoun County,8/29/2004,38
Loudoun County,8/30/2004,29
Loudoun County,8/31/2004,53
Loudoun County,9/1/2004,61
Loudoun County,9/2/2004,54
Loudoun County,9/3/2004,74
Loudoun County,9/4/2004,67
Loudoun County,9/5/2004,67
Loudoun County,9/6/2004,21
Loudoun County,9/7/2004,19
Loudoun County,9/8/2004,17
Loudoun County,9/9/2004,27
Loudoun County,9/10/2004,44
Loudoun County,9/11/2004,43
Loudoun County,9/12/2004,44
Loudoun County,9/13/2004,80
Loudoun County,9/14/2004,38
Loudoun County,9/15/2004,29
Loudoun County,9/16/2004,31
Loudoun County,9/17/2004,23
Loudoun County,9/18/2004,33
Loudoun County,9/19/2004,31
Loudoun County,9/20/2004,31
Loudoun County,9/21/2004,37
Loudoun County,9/22/2004,61
Loudoun County,9/23/2004,115
Loudoun County,9/24/2004,64
Loudoun County,9/25/2004,58
Loudoun County,9/26/2004,34
Loudoun County,9/27/2004,62
Loudoun County,9/28/2004,30
Loudoun County,9/29/2004,28
Loudoun County,9/30/2004,71
Loudoun County,10/1/2004,38
Loudoun County,10/2/2004,29
Loudoun County,10/3/2004,35
Loudoun County,10/4/2004,39
Loudoun County,10/5/2004,25
Loudoun County,10/6/2004,30
Loudoun County,10/7/2004,38
Loudoun County,10/8/2004,45
Loudoun County,10/9/2004,68
Loudoun County,10/10/2004,37
Loudoun County,10/11/2004,28
Loudoun County,10/12/2004,30
Loudoun County,10/13/2004,38
Loudoun County,10/14/2004,27
Loudoun County,10/15/2004,44
Loudoun County,10/16/2004,24
Loudoun County,10/17/2004,35
Loudoun County,10/18/2004,30
Loudoun County,10/19/2004,64
Loudoun County,10/20/2004,22
Loudoun County,10/21/2004,26
Loudoun County,10/22/2004,50
Loudoun County,10/23/2004,25
Loudoun County,10/24/2004,21
Loudoun County,10/25/2004,55
Loudoun County,10/26/2004,28
Loudoun County,10/27/2004,34
Loudoun County,10/28/2004,55
Loudoun County,10/29/2004,28
Loudoun County,10/30/2004,24
Loudoun County,10/31/2004,39
Loudoun County,11/1/2004,37
Loudoun County,11/2/2004,66
Loudoun County,11/3/2004,36
Loudoun County,11/4/2004,33
Loudoun County,11/5/2004,25
Loudoun County,11/6/2004,29
Loudoun County,11/7/2004,25
Loudoun County,11/8/2004,27
Loudoun County,11/9/2004,36
Loudoun County,11/10/2004,39
Loudoun County,11/11/2004,56
Loudoun County,11/12/2004,35
Loudoun County,11/13/2004,26
Loudoun County,11/14/2004,36
Loudoun County,11/15/2004,42
Loudoun County,11/16/2004,42
Loudoun County,11/17/2004,51
Loudoun County,11/18/2004,31
Loudoun County,11/19/2004,25
Loudoun County,11/20/2004,87
Loudoun County,11/21/2004,25
Loudoun County,11/22/2004,28
Loudoun County,11/23/2004,83
Loudoun County,11/24/2004,23
Loudoun County,11/25/2004,8
Loudoun County,11/26/2004,28
Loudoun County,11/27/2004,23
Loudoun County,11/28/2004,10
Loudoun County,11/29/2004,32
Loudoun County,11/30/2004,31
Loudoun County,12/1/2004,19
Loudoun County,12/2/2004,32
Loudoun County,12/3/2004,28
Loudoun County,12/4/2004,29
Loudoun County,12/5/2004,47
Loudoun County,12/6/2004,39
Loudoun County,12/7/2004,28
Loudoun County,12/8/2004,28
Loudoun County,12/9/2004,27
Loudoun County,12/10/2004,26
Loudoun County,12/11/2004,23
Loudoun County,12/12/2004,12
Loudoun County,12/13/2004,13
Loudoun County,12/14/2004,19
Loudoun County,12/15/2004,34
Loudoun County,12/16/2004,41
Loudoun County,12/17/2004,55
Loudoun County,12/18/2004,34
Loudoun County,12/19/2004,28
Loudoun County,12/20/2004,19
Loudoun County,12/21/2004,42
Loudoun County,12/22/2004,43
Loudoun County,12/23/2004,18
Loudoun County,12/24/2004,33
Loudoun County,12/25/2004,30
Loudoun County,12/26/2004,63
Loudoun County,12/27/2004,20
Loudoun County,12/28/2004,35
Loudoun County,12/29/2004,61
Loudoun County,12/30/2004,34
Loudoun County,12/31/2004,24
Loudoun County,1/1/2005,60
Loudoun County,1/2/2005,23
Loudoun County,1/3/2005,33
Loudoun County,1/4/2005,39
Loudoun County,1/5/2005,30
Loudoun County,1/6/2005,27
Loudoun County,1/7/2005,36
Loudoun County,1/8/2005,23
Loudoun County,1/9/2005,24
Loudoun County,1/10/2005,58
Loudoun County,1/11/2005,28
Loudoun County,1/12/2005,28
Loudoun County,1/13/2005,43
Loudoun County,1/14/2005,14
Loudoun County,1/15/2005,35
Loudoun County,1/16/2005,58
Loudoun County,1/17/2005,16
Loudoun County,1/18/2005,35
Loudoun County,1/19/2005,52
Loudoun County,1/20/2005,27
Loudoun County,1/21/2005,33
Loudoun County,1/22/2005,63
Loudoun County,1/23/2005,28
Loudoun County,1/24/2005,24
Loudoun County,1/25/2005,51
Loudoun County,1/26/2005,39
Loudoun County,1/27/2005,34
Loudoun County,1/28/2005,43
Loudoun County,1/29/2005,36
Loudoun County,1/30/2005,33
Loudoun County,1/31/2005,60
Loudoun County,2/1/2005,49
Loudoun County,2/2/2005,53
Loudoun County,2/3/2005,74
Loudoun County,2/4/2005,48
Loudoun County,2/5/2005,47
Loudoun County,2/6/2005,73
Loudoun County,2/7/2005,52
Loudoun County,2/8/2005,44
Loudoun County,2/9/2005,56
Loudoun County,2/10/2005,24
Loudoun County,2/11/2005,14
Loudoun County,2/12/2005,33
Loudoun County,2/13/2005,29
Loudoun County,2/14/2005,37
Loudoun County,2/15/2005,45
Loudoun County,2/16/2005,29
Loudoun County,2/17/2005,29
Loudoun County,2/18/2005,31
Loudoun County,2/19/2005,33
Loudoun County,2/20/2005,25
Loudoun County,2/21/2005,78
Loudoun County,2/22/2005,38
Loudoun County,2/23/2005,28
Loudoun County,2/24/2005,45
Loudoun County,2/25/2005,41
Loudoun County,2/26/2005,32
Loudoun County,2/27/2005,34
Loudoun County,2/28/2005,41
Loudoun County,3/1/2005,39
Loudoun County,3/2/2005,22
Loudoun County,3/3/2005,40
Loudoun County,3/4/2005,41
Loudoun County,3/5/2005,69
Loudoun County,3/6/2005,23
Loudoun County,3/7/2005,26
Loudoun County,3/8/2005,19
Loudoun County,3/9/2005,25
Loudoun County,3/10/2005,41
Loudoun County,3/11/2005,39
Loudoun County,3/12/2005,31
Loudoun County,3/13/2005,21
Loudoun County,3/14/2005,25
Loudoun County,3/15/2005,41
Loudoun County,3/16/2005,43
Loudoun County,3/17/2005,69
Loudoun County,3/18/2005,48
Loudoun County,3/19/2005,38
Loudoun County,3/20/2005,78
Loudoun County,3/21/2005,13
Loudoun County,3/22/2005,30
Loudoun County,3/23/2005,44
Loudoun County,3/24/2005,25
Loudoun County,3/25/2005,28
Loudoun County,3/26/2005,67
Loudoun County,3/27/2005,24
Loudoun County,3/28/2005,25
Loudoun County,3/29/2005,15
Loudoun County,3/30/2005,30
Loudoun County,3/31/2005,24
Loudoun County,4/1/2005,47
Loudoun County,4/2/2005,12
Loudoun County,4/3/2005,7
Loudoun County,4/4/2005,27
Loudoun County,4/5/2005,30
Loudoun County,4/6/2005,40
Loudoun County,4/7/2005,56
Loudoun County,4/8/2005,33
Loudoun County,4/9/2005,36
Loudoun County,4/10/2005,39
Loudoun County,4/11/2005,25
Loudoun County,4/12/2005,18
Loudoun County,4/13/2005,36
Loudoun County,4/14/2005,33
Loudoun County,4/15/2005,39
Loudoun County,4/16/2005,39
Loudoun County,4/17/2005,26
Loudoun County,4/18/2005,48
Loudoun County,4/19/2005,80
Loudoun County,4/20/2005,38
Loudoun County,4/21/2005,18
Loudoun County,4/22/2005,40
Loudoun County,4/23/2005,11
Loudoun County,4/24/2005,7
Loudoun County,4/25/2005,32
Loudoun County,4/26/2005,26
Loudoun County,4/27/2005,10
Loudoun County,4/28/2005,34
Loudoun County,4/29/2005,24
Loudoun County,4/30/2005,16
Loudoun County,5/1/2005,54
Loudoun County,5/2/2005,23
Loudoun County,5/3/2005,22
Loudoun County,5/4/2005,46
Loudoun County,5/5/2005,25
Loudoun County,5/6/2005,25
Loudoun County,5/7/2005,57
Loudoun County,5/8/2005,18
Loudoun County,5/9/2005,22
Loudoun County,5/10/2005,48
Loudoun County,5/11/2005,21
Loudoun County,5/12/2005,14
Loudoun County,5/13/2005,25
Loudoun County,5/14/2005,10
Loudoun County,5/15/2005,14
Loudoun County,5/16/2005,39
Loudoun County,5/17/2005,32
Loudoun County,5/18/2005,28
Loudoun County,5/19/2005,68
Loudoun County,5/20/2005,11
Loudoun County,5/21/2005,8
Loudoun County,5/22/2005,51
Loudoun County,5/23/2005,20
Loudoun County,5/24/2005,23
Loudoun County,5/25/2005,20
Loudoun County,5/26/2005,14
Loudoun County,5/27/2005,31
Loudoun County,5/28/2005,44
Loudoun County,5/29/2005,16
Loudoun County,5/30/2005,14
Loudoun County,5/31/2005,55
Loudoun County,6/1/2005,21
Loudoun County,6/2/2005,15
Loudoun County,6/3/2005,15
Loudoun County,6/4/2005,21
Loudoun County,6/5/2005,15
Loudoun County,6/6/2005,70
Loudoun County,6/7/2005,14
Loudoun County,6/8/2005,22
Loudoun County,6/9/2005,71
Loudoun County,6/10/2005,14
Loudoun County,6/11/2005,7
Loudoun County,6/12/2005,44
Loudoun County,6/13/2005,6
Loudoun County,6/14/2005,9
Loudoun County,6/15/2005,49
Loudoun County,6/16/2005,16
Loudoun County,6/17/2005,16
Loudoun County,6/18/2005,58
Loudoun County,6/19/2005,9
Loudoun County,6/20/2005,18
Loudoun County,6/21/2005,57
Loudoun County,6/22/2005,22
Loudoun County,6/23/2005,15
Loudoun County,6/24/2005,71
Loudoun County,6/25/2005,8
Loudoun County,6/26/2005,17
Loudoun County,6/27/2005,52
Loudoun County,6/28/2005,16
Loudoun County,6/29/2005,7
Loudoun County,6/30/2005,16
Loudoun County,7/1/2005,11
Loudoun County,7/2/2005,7
Loudoun County,7/3/2005,63
Loudoun County,7/4/2005,11
Loudoun County,7/5/2005,13
Loudoun County,7/6/2005,81
Loudoun County,7/7/2005,13
Loudoun County,7/8/2005,8
Loudoun County,7/9/2005,63
Loudoun County,7/10/2005,17
Loudoun County,7/11/2005,19
Loudoun County,7/12/2005,106
Loudoun County,7/13/2005,21
Loudoun County,7/14/2005,21
Loudoun County,7/15/2005,79
Loudoun County,7/16/2005,29
Loudoun County,7/17/2005,6
Loudoun County,7/18/2005,66
Loudoun County,7/19/2005,12
Loudoun County,7/20/2005,18
Loudoun County,7/21/2005,83
Loudoun County,7/22/2005,15
Loudoun County,7/23/2005,13
Loudoun County,7/24/2005,44
Loudoun County,7/25/2005,18
Loudoun County,7/26/2005,17
Loudoun County,7/27/2005,12
Loudoun County,7/28/2005,9
Loudoun County,7/29/2005,30
Loudoun County,7/30/2005,79
Loudoun County,7/31/2005,18
Loudoun County,8/1/2005,16
Loudoun County,8/2/2005,79
Loudoun County,8/3/2005,129
Loudoun County,8/4/2005,16
Loudoun County,8/5/2005,115
Loudoun County,8/6/2005,80
Loudoun County,8/7/2005,48
Loudoun County,8/8/2005,68
Loudoun County,8/9/2005,19
Loudoun County,8/10/2005,44
Loudoun County,8/11/2005,97
Loudoun County,8/12/2005,101
Loudoun County,8/13/2005,101
Loudoun County,8/14/2005,111
Loudoun County,8/15/2005,54
Loudoun County,8/16/2005,24
Loudoun County,8/17/2005,80
Loudoun County,8/18/2005,108
Loudoun County,8/19/2005,32
Loudoun County,8/20/2005,67
Loudoun County,8/21/2005,54
Loudoun County,8/22/2005,71
Loudoun County,8/23/2005,71
Loudoun County,8/25/2005,93
Loudoun County,8/26/2005,56
Loudoun County,8/27/2005,29
Loudoun County,8/28/2005,47
Loudoun County,8/29/2005,62
Loudoun County,8/30/2005,26
Loudoun County,8/31/2005,40
Loudoun County,9/1/2005,67
Loudoun County,9/2/2005,80
Loudoun County,9/3/2005,43
Loudoun County,9/4/2005,43
Loudoun County,9/5/2005,51
Loudoun County,9/6/2005,67
Loudoun County,9/7/2005,54
Loudoun County,9/8/2005,112
Loudoun County,9/9/2005,122
Loudoun County,9/10/2005,122
Loudoun County,9/11/2005,122
Loudoun County,9/12/2005,129
Loudoun County,9/13/2005,140
Loudoun County,9/14/2005,30
Loudoun County,9/15/2005,41
Loudoun County,9/16/2005,67
Loudoun County,9/17/2005,50
Loudoun County,9/18/2005,51
Loudoun County,9/19/2005,93
Loudoun County,9/20/2005,49
Loudoun County,9/21/2005,51
Loudoun County,9/22/2005,80
Loudoun County,9/23/2005,97
Loudoun County,9/24/2005,23
Loudoun County,9/25/2005,34
Loudoun County,9/26/2005,33
Loudoun County,9/27/2005,42
Loudoun County,9/28/2005,64
Loudoun County,9/29/2005,34
Loudoun County,9/30/2005,33
Loudoun County,10/1/2005,58
Loudoun County,10/2/2005,93
Loudoun County,10/3/2005,51
Loudoun County,10/4/2005,25
Loudoun County,10/5/2005,32
Loudoun County,10/6/2005,22
Loudoun County,10/7/2005,19
Loudoun County,10/8/2005,9
Loudoun County,10/9/2005,11
Loudoun County,10/10/2005,48
Loudoun County,10/11/2005,13
Loudoun County,10/12/2005,11
Loudoun County,10/13/2005,10
Loudoun County,10/14/2005,15
Loudoun County,10/15/2005,47
Loudoun County,10/16/2005,32
Loudoun County,10/17/2005,34
Loudoun County,10/18/2005,44
Loudoun County,10/19/2005,61
Loudoun County,10/20/2005,15
Loudoun County,10/21/2005,22
Loudoun County,10/22/2005,24
Loudoun County,10/23/2005,32
Loudoun County,10/24/2005,21
Loudoun County,10/25/2005,14
Loudoun County,10/26/2005,19
Loudoun County,10/27/2005,24
Loudoun County,10/28/2005,45
Loudoun County,10/29/2005,28
Loudoun County,10/30/2005,31
Loudoun County,10/31/2005,40
Loudoun County,11/1/2005,23
Loudoun County,11/2/2005,26
Loudoun County,11/3/2005,37
Loudoun County,11/4/2005,45
Loudoun County,11/5/2005,37
Loudoun County,11/6/2005,63
Loudoun County,11/7/2005,29
Loudoun County,11/8/2005,30
Loudoun County,11/9/2005,60
