Entity properties name,Variable observation date,Variable observation value
Montgomery County,5/15/2007,57
Montgomery County,5/18/2007,39
Montgomery County,5/21/2007,28
Montgomery County,5/24/2007,36
Montgomery County,5/27/2007,75
Montgomery County,5/30/2007,68
Montgomery County,6/2/2007,71
Montgomery County,6/5/2007,41
Montgomery County,6/14/2007,23
Montgomery County,6/15/2007,37
Montgomery County,6/16/2007,45
Montgomery County,6/17/2007,68
Montgomery County,6/18/2007,119
Montgomery County,6/19/2007,122
Montgomery County,6/20/2007,44
Montgomery County,6/21/2007,80
Montgomery County,6/22/2007,41
Montgomery County,6/23/2007,47
Montgomery County,6/24/2007,100
Montgomery County,6/25/2007,101
Montgomery County,6/26/2007,164
Montgomery County,6/27/2007,93
Montgomery County,6/28/2007,44
Montgomery County,6/29/2007,55
Montgomery County,6/30/2007,67
Montgomery County,7/1/2007,37
Montgomery County,7/2/2007,38
Montgomery County,7/3/2007,58
Montgomery County,7/4/2007,58
Montgomery County,7/5/2007,69
Montgomery County,7/6/2007,58
Montgomery County,7/7/2007,84
Montgomery County,7/8/2007,77
Montgomery County,7/9/2007,126
Montgomery County,7/10/2007,97
Montgomery County,7/11/2007,56
Montgomery County,7/12/2007,47
Montgomery County,7/13/2007,49
Montgomery County,7/14/2007,67
Montgomery County,7/15/2007,54
Montgomery County,7/16/2007,54
Montgomery County,7/17/2007,156
Montgomery County,7/18/2007,58
Montgomery County,7/19/2007,41
Montgomery County,7/20/2007,44
Montgomery County,7/21/2007,36
Montgomery County,7/22/2007,31
Montgomery County,7/23/2007,44
Montgomery County,7/24/2007,74
Montgomery County,7/25/2007,93
Montgomery County,7/26/2007,119
Montgomery County,7/27/2007,74
Montgomery County,7/28/2007,90
Montgomery County,7/29/2007,70
Montgomery County,7/30/2007,51
Montgomery County,7/31/2007,74
Montgomery County,8/1/2007,77
Montgomery County,8/2/2007,195
Montgomery County,8/3/2007,143
Montgomery County,8/4/2007,140
Montgomery County,8/5/2007,67
Montgomery County,8/6/2007,61
Montgomery County,8/7/2007,115
Montgomery County,8/8/2007,74
Montgomery County,8/9/2007,58
Montgomery County,8/10/2007,64
Montgomery County,8/11/2007,44
Montgomery County,8/12/2007,58
Montgomery County,8/13/2007,67
Montgomery County,8/14/2007,64
Montgomery County,8/15/2007,97
Montgomery County,8/16/2007,67
Montgomery County,8/17/2007,93
Montgomery County,8/18/2007,31
Montgomery County,8/19/2007,41
Montgomery County,8/20/2007,19
Montgomery County,8/21/2007,12
Montgomery County,8/22/2007,34
Montgomery County,8/23/2007,23
Montgomery County,8/24/2007,122
Montgomery County,8/25/2007,156
Montgomery County,8/26/2007,43
Montgomery County,8/27/2007,48
Montgomery County,8/28/2007,77
Montgomery County,8/29/2007,84
Montgomery County,8/30/2007,112
Montgomery County,8/31/2007,58
Montgomery County,9/1/2007,38
Montgomery County,9/2/2007,74
Montgomery County,9/3/2007,77
Montgomery County,9/4/2007,77
Montgomery County,9/5/2007,140
Montgomery County,9/6/2007,119
Montgomery County,9/7/2007,143
Montgomery County,9/8/2007,126
Montgomery County,9/9/2007,43
Montgomery County,9/10/2007,49
Montgomery County,9/11/2007,33
Montgomery County,9/12/2007,46
Montgomery County,9/13/2007,77
Montgomery County,9/14/2007,43
Montgomery County,9/15/2007,29
Montgomery County,9/16/2007,31
Montgomery County,9/17/2007,36
Montgomery County,9/18/2007,42
Montgomery County,9/19/2007,36
Montgomery County,9/20/2007,34
Montgomery County,9/21/2007,50
Montgomery County,9/22/2007,43
Montgomery County,9/23/2007,46
Montgomery County,9/24/2007,44
Montgomery County,9/25/2007,119
Montgomery County,9/26/2007,129
Montgomery County,9/27/2007,93
Montgomery County,9/28/2007,44
Montgomery County,9/29/2007,35
Montgomery County,9/30/2007,50
Montgomery County,10/1/2007,42
Montgomery County,10/2/2007,36
Montgomery County,10/3/2007,36
Montgomery County,10/4/2007,34
Montgomery County,10/5/2007,24
Montgomery County,10/6/2007,31
Montgomery County,10/7/2007,50
Montgomery County,10/8/2007,50
Montgomery County,10/9/2007,108
Montgomery County,10/10/2007,47
Montgomery County,10/11/2007,19
Montgomery County,10/12/2007,31
Montgomery County,10/13/2007,31
Montgomery County,10/14/2007,38
Montgomery County,10/15/2007,55
Montgomery County,10/16/2007,42
Montgomery County,10/17/2007,61
Montgomery County,10/18/2007,53
Montgomery County,10/19/2007,24
Montgomery County,10/20/2007,37
Montgomery County,10/21/2007,44
Montgomery County,10/22/2007,48
Montgomery County,10/23/2007,33
Montgomery County,10/24/2007,21
Montgomery County,10/25/2007,20
Montgomery County,10/26/2007,16
Montgomery County,10/27/2007,31
Montgomery County,10/28/2007,34
Montgomery County,10/29/2007,30
Montgomery County,10/30/2007,40
Montgomery County,10/31/2007,34
Montgomery County,11/2/2007,18
Montgomery County,11/5/2007,38
Montgomery County,11/8/2007,30
Montgomery County,11/11/2007,51
Montgomery County,11/14/2007,57
Montgomery County,11/17/2007,30
Montgomery County,11/20/2007,61
Montgomery County,11/23/2007,15
Montgomery County,11/26/2007,43
Montgomery County,11/29/2007,26
Montgomery County,12/2/2007,33
Montgomery County,12/5/2007,46
Montgomery County,12/8/2007,63
Montgomery County,12/11/2007,58
Montgomery County,12/14/2007,33
Montgomery County,12/20/2007,59
Montgomery County,12/23/2007,22
Montgomery County,12/26/2007,71
Montgomery County,12/29/2007,40
Montgomery County,1/1/2008,28
Montgomery County,1/4/2008,62
Montgomery County,1/7/2008,50
Montgomery County,1/10/2008,28
Montgomery County,1/13/2008,53
Montgomery County,1/16/2008,49
Montgomery County,1/19/2008,37
Montgomery County,1/22/2008,32
Montgomery County,1/25/2008,34
Montgomery County,1/28/2008,80
Montgomery County,1/31/2008,28
Montgomery County,2/3/2008,59
Montgomery County,2/6/2008,41
Montgomery County,2/9/2008,60
Montgomery County,2/12/2008,56
Montgomery County,2/15/2008,47
Montgomery County,2/18/2008,27
Montgomery County,2/21/2008,29
Montgomery County,2/27/2008,71
Montgomery County,3/1/2008,74
Montgomery County,3/2/2008,37
Montgomery County,3/4/2008,35
Montgomery County,3/7/2008,52
Montgomery County,3/10/2008,47
Montgomery County,3/13/2008,48
Montgomery County,3/16/2008,37
Montgomery County,3/19/2008,40
Montgomery County,3/22/2008,25
Montgomery County,3/25/2008,35
Montgomery County,3/28/2008,55
Montgomery County,3/31/2008,26
Montgomery County,4/1/2008,39
Montgomery County,4/2/2008,46
Montgomery County,4/3/2008,42
Montgomery County,4/4/2008,30
Montgomery County,4/5/2008,44
Montgomery County,4/6/2008,35
Montgomery County,4/7/2008,33
Montgomery County,4/8/2008,25
Montgomery County,4/9/2008,45
Montgomery County,4/10/2008,44
Montgomery County,4/11/2008,47
Montgomery County,4/12/2008,54
Montgomery County,4/13/2008,35
Montgomery County,4/14/2008,46
Montgomery County,4/15/2008,50
Montgomery County,4/18/2008,62
Montgomery County,4/21/2008,35
Montgomery County,4/22/2008,45
Montgomery County,4/23/2008,51
Montgomery County,4/24/2008,87
Montgomery County,4/25/2008,77
Montgomery County,4/26/2008,77
Montgomery County,4/27/2008,48
Montgomery County,4/28/2008,31
Montgomery County,4/29/2008,58
Montgomery County,4/30/2008,53
Montgomery County,5/1/2008,46
Montgomery County,5/2/2008,105
Montgomery County,5/3/2008,61
Montgomery County,5/4/2008,49
Montgomery County,5/5/2008,67
Montgomery County,5/6/2008,112
Montgomery County,5/7/2008,119
Montgomery County,5/8/2008,54
Montgomery County,5/9/2008,30
Montgomery County,5/12/2008,36
Montgomery County,5/13/2008,49
Montgomery County,5/14/2008,58
Montgomery County,5/15/2008,54
Montgomery County,5/16/2008,41
Montgomery County,5/17/2008,61
Montgomery County,5/18/2008,42
Montgomery County,5/19/2008,36
Montgomery County,5/20/2008,29
Montgomery County,5/21/2008,44
Montgomery County,5/22/2008,36
Montgomery County,5/23/2008,36
Montgomery County,5/24/2008,41
Montgomery County,5/25/2008,49
Montgomery County,5/26/2008,84
Montgomery County,5/27/2008,62
Montgomery County,5/28/2008,45
Montgomery County,5/29/2008,80
Montgomery County,5/30/2008,112
Montgomery County,5/31/2008,34
Montgomery County,6/1/2008,54
Montgomery County,6/2/2008,50
Montgomery County,6/3/2008,80
Montgomery County,6/4/2008,43
Montgomery County,6/5/2008,90
Montgomery County,6/6/2008,101
Montgomery County,6/7/2008,71
Montgomery County,6/8/2008,57
Montgomery County,6/9/2008,54
Montgomery County,6/10/2008,150
Montgomery County,6/11/2008,93
Montgomery County,6/12/2008,115
Montgomery County,6/13/2008,172
Montgomery County,6/14/2008,103
Montgomery County,6/15/2008,54
Montgomery County,6/16/2008,48
Montgomery County,6/17/2008,45
Montgomery County,6/18/2008,45
Montgomery County,6/19/2008,44
Montgomery County,6/20/2008,67
Montgomery County,6/21/2008,119
Montgomery County,6/22/2008,87
Montgomery County,6/23/2008,58
Montgomery County,6/24/2008,46
Montgomery County,6/25/2008,80
Montgomery County,6/26/2008,80
Montgomery County,6/27/2008,64
Montgomery County,6/28/2008,44
Montgomery County,6/29/2008,43
Montgomery County,6/30/2008,32
Montgomery County,7/1/2008,41
Montgomery County,7/2/2008,74
Montgomery County,7/3/2008,105
Montgomery County,7/4/2008,44
Montgomery County,7/5/2008,69
Montgomery County,7/6/2008,45
Montgomery County,7/7/2008,74
Montgomery County,7/8/2008,105
Montgomery County,7/9/2008,35
Montgomery County,7/10/2008,51
Montgomery County,7/11/2008,84
Montgomery County,7/12/2008,105
Montgomery County,7/13/2008,97
Montgomery County,7/14/2008,48
Montgomery County,7/15/2008,64
Montgomery County,7/16/2008,105
Montgomery County,7/17/2008,100
Montgomery County,7/18/2008,140
Montgomery County,7/19/2008,58
Montgomery County,7/20/2008,84
Montgomery County,7/21/2008,80
Montgomery County,7/22/2008,61
Montgomery County,7/23/2008,45
Montgomery County,7/24/2008,44
Montgomery County,7/25/2008,80
Montgomery County,7/26/2008,87
Montgomery County,7/27/2008,45
Montgomery County,7/28/2008,87
Montgomery County,7/29/2008,115
Montgomery County,7/30/2008,108
Montgomery County,7/31/2008,42
Montgomery County,8/1/2008,97
Montgomery County,8/2/2008,50
Montgomery County,8/3/2008,38
Montgomery County,8/4/2008,60
Montgomery County,8/5/2008,46
Montgomery County,8/6/2008,80
Montgomery County,8/7/2008,54
Montgomery County,8/8/2008,40
Montgomery County,8/9/2008,41
Montgomery County,8/10/2008,54
Montgomery County,8/11/2008,39
Montgomery County,8/12/2008,47
Montgomery County,8/13/2008,93
Montgomery County,8/14/2008,54
Montgomery County,8/15/2008,40
Montgomery County,8/16/2008,48
Montgomery County,8/17/2008,49
Montgomery County,8/18/2008,80
Montgomery County,8/19/2008,90
Montgomery County,8/20/2008,48
Montgomery County,8/21/2008,105
Montgomery County,8/22/2008,61
Montgomery County,8/23/2008,43
Montgomery County,8/24/2008,46
Montgomery County,8/25/2008,54
Montgomery County,8/26/2008,38
Montgomery County,8/27/2008,47
Montgomery County,8/28/2008,31
Montgomery County,8/29/2008,22
Montgomery County,8/30/2008,70
Montgomery County,8/31/2008,57
Montgomery County,9/1/2008,44
Montgomery County,9/2/2008,54
Montgomery County,9/3/2008,90
Montgomery County,9/4/2008,101
Montgomery County,9/5/2008,59
Montgomery County,9/6/2008,24
Montgomery County,9/7/2008,44
Montgomery County,9/8/2008,68
Montgomery County,9/9/2008,60
Montgomery County,9/10/2008,33
Montgomery County,9/11/2008,28
Montgomery County,9/12/2008,40
Montgomery County,9/13/2008,51
Montgomery County,9/14/2008,54
Montgomery County,9/15/2008,33
Montgomery County,9/16/2008,28
Montgomery County,9/17/2008,52
Montgomery County,9/18/2008,55
Montgomery County,9/19/2008,31
Montgomery County,9/20/2008,37
Montgomery County,9/21/2008,61
Montgomery County,9/22/2008,78
Montgomery County,9/23/2008,52
Montgomery County,9/24/2008,36
Montgomery County,9/25/2008,25
Montgomery County,9/26/2008,20
Montgomery County,9/27/2008,21
Montgomery County,9/28/2008,25
Montgomery County,9/30/2008,49
Montgomery County,10/1/2008,20
Montgomery County,10/2/2008,27
Montgomery County,10/3/2008,33
Montgomery County,10/4/2008,31
Montgomery County,10/5/2008,42
Montgomery County,10/6/2008,39
Montgomery County,10/7/2008,28
Montgomery County,10/8/2008,33
Montgomery County,10/9/2008,46
Montgomery County,10/10/2008,37
Montgomery County,10/11/2008,31
Montgomery County,10/12/2008,42
Montgomery County,10/13/2008,34
Montgomery County,10/14/2008,31
Montgomery County,10/15/2008,55
Montgomery County,10/16/2008,31
Montgomery County,10/17/2008,21
Montgomery County,10/18/2008,24
Montgomery County,10/19/2008,26
Montgomery County,10/20/2008,28
Montgomery County,10/21/2008,28
Montgomery County,10/22/2008,20
Montgomery County,10/23/2008,15
Montgomery County,10/24/2008,25
Montgomery County,10/25/2008,25
Montgomery County,10/26/2008,31
Montgomery County,10/27/2008,22
Montgomery County,10/28/2008,20
Montgomery County,10/29/2008,21
Montgomery County,10/30/2008,27
Montgomery County,10/31/2008,25
Montgomery County,11/2/2008,47
Montgomery County,11/5/2008,26
Montgomery County,11/8/2008,35
Montgomery County,11/11/2008,33
Montgomery County,11/13/2008,39
Montgomery County,11/14/2008,35
Montgomery County,11/15/2008,23
Montgomery County,11/16/2008,13
Montgomery County,11/17/2008,26
Montgomery County,11/18/2008,20
Montgomery County,11/19/2008,19
Montgomery County,11/20/2008,33
Montgomery County,11/21/2008,19
Montgomery County,11/22/2008,23
Montgomery County,11/23/2008,52
Montgomery County,11/24/2008,58
Montgomery County,11/25/2008,28
Montgomery County,11/26/2008,26
Montgomery County,11/27/2008,56
Montgomery County,11/28/2008,56
Montgomery County,11/29/2008,39
Montgomery County,11/30/2008,27
Montgomery County,12/1/2008,20
Montgomery County,12/2/2008,26
Montgomery County,12/3/2008,39
Montgomery County,12/4/2008,38
Montgomery County,12/5/2008,27
Montgomery County,12/7/2008,24
Montgomery County,12/8/2008,24
Montgomery County,12/10/2008,32
Montgomery County,12/11/2008,26
Montgomery County,12/12/2008,24
Montgomery County,12/13/2008,50
Montgomery County,12/14/2008,44
Montgomery County,12/15/2008,39
Montgomery County,12/16/2008,25
Montgomery County,12/17/2008,23
Montgomery County,12/18/2008,60
Montgomery County,12/19/2008,47
Montgomery County,12/20/2008,45
Montgomery County,12/21/2008,33
Montgomery County,12/22/2008,27
Montgomery County,12/23/2008,41
Montgomery County,12/24/2008,31
Montgomery County,12/25/2008,25
Montgomery County,12/26/2008,56
Montgomery County,12/27/2008,52
Montgomery County,12/28/2008,24
Montgomery County,12/29/2008,18
Montgomery County,12/30/2008,12
Montgomery County,12/31/2008,10
Montgomery County,1/1/2009,32
Montgomery County,1/2/2009,31
Montgomery County,1/3/2009,46
Montgomery County,1/4/2009,73
Montgomery County,1/5/2009,52
Montgomery County,1/6/2009,24
Montgomery County,1/7/2009,16
Montgomery County,1/8/2009,18
Montgomery County,1/9/2009,52
Montgomery County,1/10/2009,65
Montgomery County,1/11/2009,58
Montgomery County,1/12/2009,54
Montgomery County,1/13/2009,57
Montgomery County,1/14/2009,30
Montgomery County,1/15/2009,42
Montgomery County,1/16/2009,29
Montgomery County,1/17/2009,52
Montgomery County,1/18/2009,66
Montgomery County,1/19/2009,91
Montgomery County,1/20/2009,72
Montgomery County,1/21/2009,54
Montgomery County,1/22/2009,62
Montgomery County,1/23/2009,64
Montgomery County,1/24/2009,49
Montgomery County,1/25/2009,39
Montgomery County,1/26/2009,59
Montgomery County,1/28/2009,33
Montgomery County,1/30/2009,58
Montgomery County,1/31/2009,35
Montgomery County,2/1/2009,32
Montgomery County,2/2/2009,38
Montgomery County,2/3/2009,51
Montgomery County,2/4/2009,52
Montgomery County,2/5/2009,31
Montgomery County,2/6/2009,61
Montgomery County,2/7/2009,59
Montgomery County,2/8/2009,40
Montgomery County,2/9/2009,64
Montgomery County,2/10/2009,57
Montgomery County,2/11/2009,61
Montgomery County,2/12/2009,22
Montgomery County,2/13/2009,33
Montgomery County,2/14/2009,55
Montgomery County,2/15/2009,33
Montgomery County,2/16/2009,36
Montgomery County,2/17/2009,26
Montgomery County,2/18/2009,56
Montgomery County,2/19/2009,41
Montgomery County,2/20/2009,25
Montgomery County,2/21/2009,33
Montgomery County,2/22/2009,37
Montgomery County,2/23/2009,23
Montgomery County,2/24/2009,27
Montgomery County,2/25/2009,51
Montgomery County,2/26/2009,65
Montgomery County,2/27/2009,52
Montgomery County,3/2/2009,15
Montgomery County,3/3/2009,23
Montgomery County,3/4/2009,51
Montgomery County,3/5/2009,69
Montgomery County,3/6/2009,58
Montgomery County,3/7/2009,65
Montgomery County,3/8/2009,54
Montgomery County,3/9/2009,38
Montgomery County,3/10/2009,34
Montgomery County,3/11/2009,39
Montgomery County,3/12/2009,29
Montgomery County,3/13/2009,59
Montgomery County,3/14/2009,75
Montgomery County,3/15/2009,64
Montgomery County,3/16/2009,76
Montgomery County,3/17/2009,64
Montgomery County,3/19/2009,46
Montgomery County,3/20/2009,33
Montgomery County,3/21/2009,38
Montgomery County,3/22/2009,48
Montgomery County,3/23/2009,20
Montgomery County,3/24/2009,19
Montgomery County,3/25/2009,28
Montgomery County,3/26/2009,46
Montgomery County,3/27/2009,29
Montgomery County,3/28/2009,32
Montgomery County,3/29/2009,24
Montgomery County,3/30/2009,24
Montgomery County,3/31/2009,33
Montgomery County,4/1/2009,40
Montgomery County,4/2/2009,58
Montgomery County,4/3/2009,47
Montgomery County,4/4/2009,50
Montgomery County,4/5/2009,58
Montgomery County,4/6/2009,41
Montgomery County,4/7/2009,44
Montgomery County,4/8/2009,49
Montgomery County,4/9/2009,67
Montgomery County,4/10/2009,71
Montgomery County,4/11/2009,50
Montgomery County,4/12/2009,49
Montgomery County,4/13/2009,38
Montgomery County,4/14/2009,36
Montgomery County,4/15/2009,31
Montgomery County,4/16/2009,51
Montgomery County,4/17/2009,74
Montgomery County,4/18/2009,84
Montgomery County,4/19/2009,67
Montgomery County,4/20/2009,37
Montgomery County,4/21/2009,44
Montgomery County,4/22/2009,42
Montgomery County,4/23/2009,49
Montgomery County,4/24/2009,84
Montgomery County,4/25/2009,101
Montgomery County,4/26/2009,84
Montgomery County,4/27/2009,71
Montgomery County,4/28/2009,74
Montgomery County,4/29/2009,29
Montgomery County,4/30/2009,43
Montgomery County,5/1/2009,61
Montgomery County,5/2/2009,46
Montgomery County,5/3/2009,58
Montgomery County,5/4/2009,36
Montgomery County,5/5/2009,51
Montgomery County,5/6/2009,55
Montgomery County,5/7/2009,29
Montgomery County,5/8/2009,56
Montgomery County,5/9/2009,44
Montgomery County,5/10/2009,43
Montgomery County,5/11/2009,38
Montgomery County,5/12/2009,48
Montgomery County,5/13/2009,71
Montgomery County,5/14/2009,45
Montgomery County,5/15/2009,59
Montgomery County,5/16/2009,45
Montgomery County,5/17/2009,32
Montgomery County,5/18/2009,44
Montgomery County,5/19/2009,25
Montgomery County,5/20/2009,58
Montgomery County,5/21/2009,74
Montgomery County,5/22/2009,105
Montgomery County,5/23/2009,47
Montgomery County,5/24/2009,36
Montgomery County,5/25/2009,46
Montgomery County,5/26/2009,51
Montgomery County,5/27/2009,71
Montgomery County,5/28/2009,51
Montgomery County,5/29/2009,50
Montgomery County,5/30/2009,54
Montgomery County,5/31/2009,54
Montgomery County,6/1/2009,54
Montgomery County,6/2/2009,100
Montgomery County,6/3/2009,74
Montgomery County,6/4/2009,28
Montgomery County,6/5/2009,28
Montgomery County,6/6/2009,34
Montgomery County,6/7/2009,57
Montgomery County,6/8/2009,112
Montgomery County,6/9/2009,57
Montgomery County,6/10/2009,52
Montgomery County,6/11/2009,73
Montgomery County,6/12/2009,47
Montgomery County,6/13/2009,43
Montgomery County,6/14/2009,42
Montgomery County,6/15/2009,67
Montgomery County,6/16/2009,54
Montgomery County,6/17/2009,23
Montgomery County,6/18/2009,43
Montgomery County,6/19/2009,62
Montgomery County,6/20/2009,59
Montgomery County,6/21/2009,39
Montgomery County,6/22/2009,32
Montgomery County,6/23/2009,42
Montgomery County,6/24/2009,44
Montgomery County,6/25/2009,50
Montgomery County,6/26/2009,69
Montgomery County,6/27/2009,48
Montgomery County,6/28/2009,62
Montgomery County,6/29/2009,51
Montgomery County,6/30/2009,47
Montgomery County,7/1/2009,50
Montgomery County,7/2/2009,40
Montgomery County,7/3/2009,35
Montgomery County,7/4/2009,49
Montgomery County,7/5/2009,36
Montgomery County,7/6/2009,45
Montgomery County,7/7/2009,54
Montgomery County,7/8/2009,32
Montgomery County,7/9/2009,42
Montgomery County,7/10/2009,58
Montgomery County,7/11/2009,55
Montgomery County,7/12/2009,61
Montgomery County,7/13/2009,61
Montgomery County,7/14/2009,54
Montgomery County,7/15/2009,84
Montgomery County,7/16/2009,65
Montgomery County,7/17/2009,61
Montgomery County,7/18/2009,41
Montgomery County,7/19/2009,38
Montgomery County,7/20/2009,54
Montgomery County,7/21/2009,61
Montgomery County,7/22/2009,67
Montgomery County,7/23/2009,40
Montgomery County,7/24/2009,47
Montgomery County,7/25/2009,71
Montgomery County,7/26/2009,41
Montgomery County,7/27/2009,51
Montgomery County,7/28/2009,64
Montgomery County,7/29/2009,55
Montgomery County,7/30/2009,57
Montgomery County,7/31/2009,44
Montgomery County,8/1/2009,49
Montgomery County,8/2/2009,33
Montgomery County,8/3/2009,63
Montgomery County,8/4/2009,70
Montgomery County,8/5/2009,62
Montgomery County,8/6/2009,61
Montgomery County,8/7/2009,39
Montgomery County,8/8/2009,77
Montgomery County,8/9/2009,49
Montgomery County,8/10/2009,46
Montgomery County,8/11/2009,53
Montgomery County,8/12/2009,56
Montgomery County,8/13/2009,51
Montgomery County,8/14/2009,64
Montgomery County,8/15/2009,93
Montgomery County,8/16/2009,74
Montgomery County,8/17/2009,68
Montgomery County,8/18/2009,64
Montgomery County,8/19/2009,45
Montgomery County,8/20/2009,50
Montgomery County,8/21/2009,33
Montgomery County,8/22/2009,42
Montgomery County,8/23/2009,54
Montgomery County,8/24/2009,38
Montgomery County,8/25/2009,58
Montgomery County,8/26/2009,74
Montgomery County,8/27/2009,84
Montgomery County,8/28/2009,63
Montgomery County,8/29/2009,55
Montgomery County,8/30/2009,51
Montgomery County,8/31/2009,25
Montgomery County,9/1/2009,35
Montgomery County,9/2/2009,47
Montgomery County,9/3/2009,51
Montgomery County,9/4/2009,46
Montgomery County,9/5/2009,53
Montgomery County,9/6/2009,52
Montgomery County,9/7/2009,42
Montgomery County,9/8/2009,32
Montgomery County,9/9/2009,52
Montgomery County,9/10/2009,30
Montgomery County,9/11/2009,16
Montgomery County,9/12/2009,15
Montgomery County,9/13/2009,33
Montgomery County,9/14/2009,59
Montgomery County,9/15/2009,67
Montgomery County,9/16/2009,46
Montgomery County,9/17/2009,25
Montgomery County,9/18/2009,39
Montgomery County,9/19/2009,39
Montgomery County,9/20/2009,77
Montgomery County,9/21/2009,49
Montgomery County,9/22/2009,25
Montgomery County,9/23/2009,46
Montgomery County,9/24/2009,51
Montgomery County,9/25/2009,26
Montgomery County,9/26/2009,25
Montgomery County,9/27/2009,38
Montgomery County,9/28/2009,30
Montgomery County,9/29/2009,20
Montgomery County,9/30/2009,12
Montgomery County,10/1/2009,25
Montgomery County,10/2/2009,43
Montgomery County,10/3/2009,39
Montgomery County,10/4/2009,30
Montgomery County,10/5/2009,22
Montgomery County,10/6/2009,28
Montgomery County,10/7/2009,26
Montgomery County,10/8/2009,23
Montgomery County,10/9/2009,40
Montgomery County,10/10/2009,19
Montgomery County,10/11/2009,29
Montgomery County,10/12/2009,20
Montgomery County,10/13/2009,43
Montgomery County,10/14/2009,16
Montgomery County,10/15/2009,12
Montgomery County,10/16/2009,13
Montgomery County,10/17/2009,19
Montgomery County,10/18/2009,25
Montgomery County,10/19/2009,31
Montgomery County,10/20/2009,27
Montgomery County,10/21/2009,42
Montgomery County,10/22/2009,53
Montgomery County,10/23/2009,53
Montgomery County,10/24/2009,25
Montgomery County,10/25/2009,31
Montgomery County,10/26/2009,26
Montgomery County,10/27/2009,18
Montgomery County,10/28/2009,24
Montgomery County,10/29/2009,43
Montgomery County,10/30/2009,43
Montgomery County,10/31/2009,26
Montgomery County,11/1/2009,29
Montgomery County,11/2/2009,21
Montgomery County,11/3/2009,36
Montgomery County,11/4/2009,20
Montgomery County,11/5/2009,25
Montgomery County,11/6/2009,19
Montgomery County,11/7/2009,51
Montgomery County,11/8/2009,59
Montgomery County,11/9/2009,72
Montgomery County,11/10/2009,76
Montgomery County,11/11/2009,27
Montgomery County,11/12/2009,14
Montgomery County,11/13/2009,13
Montgomery County,11/14/2009,14
Montgomery County,11/15/2009,36
Montgomery County,11/16/2009,55
Montgomery County,11/17/2009,31
Montgomery County,11/18/2009,25
Montgomery County,11/19/2009,31
Montgomery County,11/20/2009,33
Montgomery County,11/21/2009,40
Montgomery County,11/22/2009,55
Montgomery County,11/23/2009,37
Montgomery County,11/24/2009,13
Montgomery County,11/25/2009,16
Montgomery County,11/26/2009,32
Montgomery County,11/27/2009,13
Montgomery County,11/28/2009,23
Montgomery County,11/29/2009,49
Montgomery County,11/30/2009,25
Montgomery County,12/1/2009,17
Montgomery County,12/2/2009,25
Montgomery County,12/3/2009,17
Montgomery County,12/4/2009,35
Montgomery County,12/5/2009,48
Montgomery County,12/6/2009,63
Montgomery County,12/7/2009,71
Montgomery County,12/8/2009,49
Montgomery County,12/9/2009,17
Montgomery County,12/10/2009,26
Montgomery County,12/11/2009,21
Montgomery County,12/12/2009,38
Montgomery County,12/15/2009,38
Montgomery County,12/16/2009,25
Montgomery County,12/17/2009,48
Montgomery County,12/18/2009,54
Montgomery County,12/19/2009,25
Montgomery County,12/20/2009,23
Montgomery County,12/21/2009,39
Montgomery County,12/22/2009,53
Montgomery County,12/23/2009,48
Montgomery County,12/24/2009,52
Montgomery County,12/25/2009,60
Montgomery County,12/26/2009,9
Montgomery County,12/27/2009,33
Montgomery County,12/28/2009,21
Montgomery County,12/29/2009,16
Montgomery County,12/30/2009,34
Montgomery County,12/31/2009,60
Montgomery County,1/1/2010,53
Montgomery County,1/2/2010,21
Montgomery County,1/3/2010,23
Montgomery County,1/4/2010,32
Montgomery County,1/5/2010,25
Montgomery County,1/6/2010,26
Montgomery County,1/7/2010,35
Montgomery County,1/8/2010,60
Montgomery County,1/9/2010,30
Montgomery County,1/10/2010,36
Montgomery County,1/11/2010,46
Montgomery County,1/12/2010,65
Montgomery County,1/13/2010,57
Montgomery County,1/14/2010,69
Montgomery County,1/15/2010,60
Montgomery County,1/16/2010,65
Montgomery County,1/17/2010,64
Montgomery County,1/18/2010,32
Montgomery County,1/19/2010,59
Montgomery County,1/20/2010,55
Montgomery County,1/21/2010,45
Montgomery County,1/22/2010,52
Montgomery County,1/23/2010,47
Montgomery County,1/24/2010,43
Montgomery County,1/25/2010,13
Montgomery County,1/26/2010,15
Montgomery County,1/28/2010,37
Montgomery County,1/29/2010,27
Montgomery County,1/30/2010,31
Montgomery County,1/31/2010,48
Montgomery County,2/1/2010,68
Montgomery County,2/2/2010,80
Montgomery County,2/3/2010,81
Montgomery County,2/4/2010,59
Montgomery County,2/5/2010,73
Montgomery County,2/6/2010,40
Montgomery County,2/7/2010,33
Montgomery County,2/8/2010,42
Montgomery County,2/9/2010,56
Montgomery County,2/10/2010,48
Montgomery County,2/11/2010,26
Montgomery County,2/12/2010,42
Montgomery County,2/13/2010,55
Montgomery County,2/14/2010,37
Montgomery County,2/15/2010,58
Montgomery County,2/16/2010,54
Montgomery County,2/17/2010,31
Montgomery County,2/18/2010,15
Montgomery County,2/19/2010,27
Montgomery County,2/20/2010,44
Montgomery County,2/21/2010,52
Montgomery County,2/22/2010,60
Montgomery County,2/23/2010,44
Montgomery County,2/24/2010,52
Montgomery County,2/25/2010,45
Montgomery County,2/26/2010,18
Montgomery County,2/27/2010,23
Montgomery County,2/28/2010,22
Montgomery County,3/1/2010,25
